"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
1.774700734E2;-2.135100029E-2;-1.675329953E-1;1.541612029E0
1.774748635E2;-5.770599842E-2;-2.322150022E-1;2.073467016E0
1.774796539E2;-3.318500146E-2;-2.371679991E-1;2.534693003E0
1.774844442E2;-8.716999553E-3;-2.643519938E-1;2.793088913E0
1.774892345E2;8.484700322E-2;-2.710140049E-1;2.875046968E0
1.774940247E2;1.088560000E-1;-2.619529963E-1;2.816508055E0
1.774988149E2;1.833759993E-1;-2.275000066E-1;2.662983894E0
1.775036053E2;2.682909966E-1;-1.650590003E-1;2.505470037E0
1.775083956E2;3.040579855E-1;-1.438129991E-1;2.396626949E0
1.775131857E2;3.479320109E-1;-8.475700021E-2;2.233498096E0
1.775179761E2;3.355939984E-1;-2.676600032E-2;2.034651041E0
1.775227663E2;3.402090073E-1;3.334499896E-2;1.814954996E0
1.775275567E2;3.398280144E-1;8.621799946E-2;1.562371969E0
1.775323469E2;3.031460047E-1;1.370120049E-1;1.353432059E0
1.775371371E2;3.110809922E-1;2.003249973E-1;1.159332991E0
1.775419275E2;3.086479902E-1;2.740440071E-1;9.608680010E-1
1.775467177E2;2.674669921E-1;3.537139893E-1;7.460349798E-1
1.775515079E2;2.501420081E-1;4.443820119E-1;5.411480069E-1
1.775562983E2;2.807419896E-1;5.846160054E-1;3.772780001E-1
1.775610885E2;3.210679889E-1;7.366539836E-1;2.423399985E-1
1.775658789E2;3.425410092E-1;8.843259811E-1;8.111099899E-2
1.775706690E2;3.785769939E-1;1.018772960E0;-1.401309967E-1
1.775754593E2;2.148559988E-1;1.191135049E0;-2.802889943E-1
1.775802497E2;3.983089924E-1;1.180016994E0;-4.499819875E-1
1.775850399E2;4.204280078E-1;1.373651981E0;-4.911969900E-1
1.775898300E2;4.033800066E-1;1.390941978E0;-2.153870016E-1
1.775946204E2;4.403170049E-1;1.432793975E0;1.907079965E-1
1.775994107E2;5.879369974E-1;1.405730009E0;6.192809939E-1
1.776042010E2;8.549429774E-1;1.233324051E0;1.017528057E0
1.776089912E2;1.092833042E0;1.011351943E0;1.366274953E0
1.776137814E2;1.346883059E0;7.187010050E-1;1.686939955E0
1.776185718E2;1.331303954E0;4.340389967E-1;2.145354986E0
1.776233620E2;1.253826976E0;7.469099760E-2;2.612181902E0
1.776281522E2;1.069224000E0;-3.335039914E-1;3.068458080E0
1.776329426E2;7.633370161E-1;-8.080930114E-1;3.607825994E0
1.776377328E2;4.604659975E-1;-1.273638010E0;4.108512878E0
1.776425232E2;9.822300076E-2;-1.647431016E0;4.556447983E0
1.776473134E2;-3.305689991E-1;-1.964321017E0;4.997492790E0
1.776521036E2;-7.493939996E-1;-2.240107059E0;5.398492813E0
1.776568939E2;-1.110717058E0;-2.378139973E0;5.582618237E0
1.776616842E2;-1.333420038E0;-2.472601891E0;5.461437225E0
1.776664745E2;-1.508566022E0;-2.516665936E0;5.171483040E0
1.776712647E2;-1.674376965E0;-2.515021086E0;4.731870174E0
1.776760549E2;-1.749286056E0;-2.503468037E0;4.226367950E0
1.776808453E2;-1.668684006E0;-2.469794989E0;3.731523991E0
1.776856355E2;-1.523805976E0;-2.447233915E0;3.273578882E0
1.776904259E2;-1.336591005E0;-2.385445118E0;2.830935001E0
1.776952161E2;-1.085937023E0;-2.313049078E0;2.405921936E0
1.777000063E2;-8.201029897E-1;-2.194325924E0;1.967568040E0
1.777047965E2;-5.023469925E-1;-2.058212996E0;1.443812013E0
1.777095868E2;-1.691479981E-1;-1.952373028E0;9.518679976E-1
1.777143771E2;1.072489992E-1;-1.833433032E0;5.490980148E-1
1.777191675E2;3.312050104E-1;-1.684581995E0;2.259069979E-1
1.777239576E2;5.907409787E-1;-1.444082975E0;-1.804009974E-1
1.777287481E2;9.235709906E-1;-1.229133010E0;-7.225360274E-1
1.777335382E2;1.312682986E0;-1.032083988E0;-1.417330027E0
1.777383285E2;1.745270967E0;-7.858970165E-1;-2.251961946E0
1.777431186E2;2.197110891E0;-5.794659853E-1;-3.079680920E0
1.777479091E2;2.583368063E0;-3.706089854E-1;-3.690089941E0
1.777526992E2;2.809967995E0;-2.038390040E-1;-4.073785782E0
1.777574896E2;3.020145893E0;2.397000091E-3;-3.979299068E0
1.777622797E2;3.502716064E0;3.090899996E-2;-3.921720982E0
1.777670702E2;3.773104906E0;7.140299678E-2;-3.884573936E0
1.777718604E2;3.781785965E0;2.000380009E-1;-3.949103117E0
1.777766506E2;3.759715080E0;2.706680000E-1;-3.997908115E0
1.777814407E2;3.690709114E0;2.714050114E-1;-3.963965893E0
1.777862312E2;3.627667904E0;2.286590040E-1;-3.947854042E0
1.777910214E2;3.451271057E0;1.616510004E-1;-3.906483889E0
1.777958117E2;3.279043913E0;7.975699753E-2;-3.593163967E0
1.778006019E2;3.093080044E0;6.446000189E-3;-3.287949085E0
1.778053924E2;2.703075886E0;-9.192100167E-2;-2.983678102E0
1.778101825E2;2.230705976E0;-1.991019994E-1;-2.907664061E0
1.778149727E2;1.807870984E0;-2.870259881E-1;-2.848977089E0
1.778197629E2;1.496979952E0;-3.798500001E-1;-2.659073114E0
1.778245533E2;1.178078055E0;-4.827030003E-1;-2.524605036E0
1.778293435E2;9.084630013E-1;-5.527430177E-1;-2.409574032E0
1.778341339E2;6.951799989E-1;-6.500329971E-1;-2.227714062E0
1.778389241E2;4.852800071E-1;-7.030630112E-1;-1.993306041E0
1.778437143E2;2.325430065E-1;-7.396389842E-1;-1.747347951E0
1.778485046E2;-9.100000374E-3;-7.683960199E-1;-1.563544989E0
1.778532949E2;-1.995929927E-1;-7.803120017E-1;-1.398694038E0
1.778580853E2;-3.538149893E-1;-7.566990256E-1;-1.183269978E0
1.778628755E2;-4.603709877E-1;-7.340099812E-1;-9.626809955E-1
1.778676656E2;-4.626840055E-1;-7.316200137E-1;-8.040000200E-1
1.778724560E2;-4.924930036E-1;-7.116209865E-1;-7.119370103E-1
1.778772463E2;-5.068439841E-1;-6.765409708E-1;-6.074820161E-1
1.778820366E2;-4.939340055E-1;-6.361029744E-1;-4.858460128E-1
1.778868268E2;-4.823879898E-1;-5.786610246E-1;-4.140039980E-1
1.778916170E2;-3.935399950E-1;-5.401650071E-1;-3.321399987E-1
1.778964074E2;-3.228749931E-1;-4.873009920E-1;-2.713299990E-1
1.779011977E2;-1.536100060E-1;-4.129070044E-1;-2.196650058E-1
1.779059878E2;6.374900043E-2;-3.433920145E-1;-1.627990007E-1
1.779107782E2;2.885870039E-1;-2.881799936E-1;-9.120299667E-2
1.779155684E2;5.041679740E-1;-2.211029977E-1;-4.554599896E-2
1.779203588E2;6.677169800E-1;-1.280570030E-1;-5.686800182E-2
1.779251490E2;8.439810276E-1;-5.202300102E-2;-1.299819946E-1
1.779299392E2;1.002050996E0;-4.856999964E-3;-2.265889943E-1
1.779347296E2;1.146919012E0;8.049999923E-2;-3.514620066E-1
1.779395198E2;1.247756958E0;1.659490019E-1;-4.974319935E-1
1.779443100E2;1.297575951E0;2.374850065E-1;-6.238579750E-1
1.779491003E2;1.313143015E0;3.050119877E-1;-7.236340046E-1
1.779538906E2;1.392228961E0;3.448440135E-1;-8.040279746E-1
1.779586810E2;1.429535985E0;3.763320148E-1;-8.531039953E-1
1.779634711E2;1.460978985E0;3.948880136E-1;-8.924499750E-1
1.779682614E2;1.400773048E0;4.411099851E-1;-9.124230146E-1
1.779730517E2;1.349495053E0;5.148310065E-1;-9.800140262E-1
1.779778419E2;1.369153976E0;5.778759718E-1;-1.054566979E0
1.779826321E2;1.385694027E0;6.304020286E-1;-1.126515985E0
1.779874225E2;1.411115050E0;7.298219800E-1;-1.229361057E0
1.779922128E2;1.412201047E0;8.142240047E-1;-1.339211941E0
1.779970029E2;1.391721964E0;8.840159774E-1;-1.441766024E0
1.780017933E2;1.388350010E0;1.020517945E0;-1.513033032E0
1.780065835E2;1.461498976E0;1.100000024E0;-1.505349040E0
1.780113739E2;1.556115031E0;1.156265020E0;-1.481039047E0
1.780161641E2;1.612802982E0;1.220546961E0;-1.425735950E0
1.780209543E2;1.589136958E0;1.333467007E0;-1.339378953E0
1.780257447E2;1.504703999E0;1.452000976E0;-1.181262016E0
1.780305349E2;1.378726006E0;1.537701964E0;-1.030361056E0
1.780353251E2;1.332746029E0;1.571547985E0;-8.915519714E-1
1.780401155E2;1.365996957E0;1.587057948E0;-7.960109711E-1
1.780449057E2;1.335250020E0;1.598824978E0;-6.001189947E-1
1.780496959E2;1.214655042E0;1.659152985E0;-4.402289987E-1
1.780544862E2;1.081017017E0;1.641510963E0;-1.871339977E-1
1.780592765E2;9.392700195E-1;1.619714022E0;2.997899987E-2
1.780640669E2;7.465649843E-1;1.591474056E0;3.044770062E-1
1.780688570E2;6.079869866E-1;1.546735048E0;5.143520236E-1
1.780736472E2;5.402029753E-1;1.442476034E0;7.888739705E-1
1.780784376E2;4.355379939E-1;1.366804957E0;9.725450277E-1
1.780832279E2;4.300360084E-1;1.226443052E0;1.153897047E0
1.780880180E2;3.328250051E-1;1.159880996E0;1.380964041E0
1.780928084E2;2.133239955E-1;1.080674052E0;1.522127986E0
1.780975986E2;1.625670046E-1;9.529089928E-1;1.625280023E0
1.781023888E2;6.353799999E-2;8.196039796E-1;1.690469027E0
1.781071792E2;-2.159599960E-2;6.664829850E-1;1.679365039E0
1.781119694E2;-1.236919984E-1;5.534819961E-1;1.673374057E0
1.781167598E2;-3.286490142E-1;3.901189864E-1;1.818446994E0
1.781215499E2;-4.877330065E-1;2.658079863E-1;1.976011992E0
1.781263402E2;-6.055849791E-1;1.447679996E-1;2.031124115E0
1.781311306E2;-7.211740017E-1;2.693000063E-2;2.113055944E0
1.781359208E2;-8.782849908E-1;-2.082799934E-2;2.169131994E0
1.781407109E2;-9.575939775E-1;3.717299923E-2;2.165882111E0
1.781455013E2;-9.737769961E-1;1.552820057E-1;2.215857983E0
1.781502916E2;-8.841410279E-1;3.307600021E-1;2.350265026E0
1.781550819E2;-6.367989779E-1;5.871369839E-1;2.482980967E0
1.781598721E2;-2.277729958E-1;8.785910010E-1;2.403358936E0
1.781646623E2;2.826640010E-1;1.217532992E0;1.991544962E0
1.781694527E2;8.199390173E-1;1.626857042E0;1.188537955E0
1.781742429E2;1.301020980E0;1.962317944E0;2.878859937E-1
1.781790331E2;1.859086037E0;2.241081953E0;-2.873420119E-1
1.781838235E2;2.423922062E0;2.544624090E0;-4.707649946E-1
1.781886137E2;2.863190889E0;2.797971010E0;-4.256260097E-1
1.781934041E2;3.213815928E0;2.904038906E0;-2.839469910E-1
1.781981942E2;3.450329065E0;2.825788975E0;-3.655400127E-2
1.782029844E2;3.504203081E0;2.662106991E0;3.235140145E-1
1.782077748E2;3.381479979E0;2.391654015E0;9.504370093E-1
1.782125650E2;3.099812031E0;2.043117046E0;1.753013968E0
1.782173552E2;2.725418091E0;1.550681949E0;2.528081894E0
1.782221456E2;2.298330069E0;9.728010297E-1;3.247354031E0
1.782269358E2;1.853662968E0;3.584919870E-1;3.872893095E0
1.782317262E2;1.354647994E0;-2.095700055E-1;4.400214195E0
1.782365164E2;8.846229911E-1;-7.328119874E-1;4.793819904E0
1.782413066E2;4.836649895E-1;-1.298320055E0;4.977313995E0
1.782460970E2;1.673199981E-2;-1.726907969E0;4.912395000E0
1.782508872E2;-7.561969757E-1;-1.992408991E0;4.690018177E0
1.782556774E2;-1.492616057E0;-2.248435020E0;4.451548100E0
1.782604677E2;-2.034060001E0;-2.495469093E0;4.192369938E0
1.782652580E2;-2.409399986E0;-2.673780918E0;3.847843885E0
1.782700481E2;-2.649878979E0;-2.855010033E0;3.475339890E0
1.782748385E2;-2.810544014E0;-2.995928049E0;3.086791992E0
1.782796287E2;-2.874316931E0;-3.091732979E0;2.746855974E0
1.782844191E2;-2.817296982E0;-3.132854939E0;2.407649994E0
1.782892093E2;-2.699419022E0;-3.135891914E0;2.023618937E0
1.782939995E2;-2.478401899E0;-3.135999918E0;1.553565979E0
1.782987899E2;-2.199572086E0;-3.147780895E0;1.103114009E0
1.783035800E2;-1.970589995E0;-3.070477009E0;6.650080085E-1
1.783083703E2;-1.836650968E0;-2.946989059E0;1.721830070E-1
1.783131606E2;-1.732848048E0;-2.862972021E0;-2.845219970E-1
1.783179508E2;-1.573066950E0;-2.793979883E0;-7.124580145E-1
1.783227410E2;-1.381453991E0;-2.708556890E0;-1.047109962E0
1.783275314E2;-1.279934049E0;-2.534943104E0;-1.321962953E0
1.783323216E2;-1.260774970E0;-2.399741888E0;-1.606470942E0
1.783371118E2;-1.244665027E0;-2.309612989E0;-1.895972967E0
1.783419022E2;-1.242591977E0;-2.258097887E0;-2.098124981E0
1.783466924E2;-1.203204989E0;-2.185929060E0;-2.197905064E0
1.783514828E2;-1.095453024E0;-2.109793901E0;-2.219288111E0
1.783562729E2;-9.841910005E-1;-2.067954063E0;-2.200634003E0
1.783610632E2;-9.196280241E-1;-2.067631960E0;-2.206568003E0
1.783658533E2;-8.298280239E-1;-2.037007093E0;-2.193970919E0
1.783706438E2;-7.957860231E-1;-2.014384985E0;-2.158010006E0
1.783754339E2;-6.950169802E-1;-2.035604000E0;-2.096270084E0
1.783802243E2;-6.133069992E-1;-2.026634932E0;-2.027787924E0
1.783850145E2;-5.334510207E-1;-2.021018982E0;-1.990813017E0
1.783898049E2;-4.287709892E-1;-2.004508972E0;-1.899075031E0
1.783945951E2;-2.751129866E-1;-1.979446054E0;-1.845944047E0
1.783993853E2;-1.752340049E-1;-1.907655954E0;-1.812196016E0
1.784041757E2;-1.766149998E-1;-1.813091040E0;-1.781023979E0
1.784089659E2;-1.571130008E-1;-1.736523986E0;-1.790706992E0
1.784137561E2;-3.295600042E-2;-1.615573049E0;-1.781434059E0
1.784185465E2;6.660000235E-2;-1.510190964E0;-1.805837989E0
1.784233367E2;9.919200093E-2;-1.389708042E0;-1.707159042E0
1.784281269E2;1.353600025E-1;-1.264057040E0;-1.541385055E0
1.784329173E2;2.196599990E-1;-1.114464045E0;-1.377949953E0
1.784377075E2;3.133989871E-1;-9.724879861E-1;-1.238306046E0
1.784424976E2;3.087140024E-1;-7.813119888E-1;-1.172561049E0
1.784472880E2;3.581790030E-1;-6.057630181E-1;-1.096941948E0
1.784520783E2;4.634439945E-1;-4.364770055E-1;-1.071339965E0
1.784568684E2;6.097930074E-1;-2.641089857E-1;-1.086158991E0
1.784616588E2;7.613909841E-1;-9.102399647E-2;-1.095909953E0
1.784664490E2;8.993359804E-1;6.358700246E-2;-1.150838971E0
1.784712394E2;9.999930263E-1;1.880339980E-1;-1.198313951E0
1.784760296E2;1.130548000E0;3.063679934E-1;-1.235960960E0
1.784808198E2;1.210052013E0;4.282299876E-1;-1.268532038E0
1.784856102E2;1.269932032E0;5.083940029E-1;-1.305641055E0
1.784904004E2;1.362835050E0;5.305709839E-1;-1.316315055E0
1.784951906E2;1.369361997E0;5.189300179E-1;-1.276633024E0
1.784999810E2;1.347139001E0;5.259220004E-1;-1.263126969E0
1.785047712E2;1.217627048E0;5.249500275E-1;-1.328341007E0
1.785095616E2;1.081416965E0;5.016970038E-1;-1.472290039E0
1.785143518E2;8.743990064E-1;4.135929942E-1;-1.618445039E0
1.785191420E2;6.184080243E-1;3.327220082E-1;-1.730944991E0
1.785239324E2;3.780030012E-1;2.499720007E-1;-1.774024010E0
1.785287226E2;1.269219965E-1;1.868090034E-1;-1.795532942E0
1.785335128E2;-8.472000062E-2;1.050790027E-1;-1.778784037E0
1.785383032E2;-2.976349890E-1;1.674799994E-2;-1.745321989E0
1.785430934E2;-4.642519951E-1;-7.575500011E-2;-1.752653003E0
1.785478836E2;-6.253690124E-1;-1.628769934E-1;-1.712195992E0
1.785526740E2;-7.620499730E-1;-2.303500026E-1;-1.664649963E0
1.785574642E2;-9.270889759E-1;-2.426809967E-1;-1.626656055E0
1.785622546E2;-1.044245005E0;-2.834700048E-1;-1.607897997E0
1.785670448E2;-1.147194028E0;-3.191240132E-1;-1.589259982E0
1.785718350E2;-1.190960050E0;-3.758539855E-1;-1.537317038E0
1.785766254E2;-1.252007008E0;-3.725939989E-1;-1.471107960E0
1.785814155E2;-1.313483953E0;-3.883709908E-1;-1.400192022E0
1.785862058E2;-1.322940946E0;-3.755240142E-1;-1.324530959E0
1.785909961E2;-1.361732006E0;-3.485040069E-1;-1.224935055E0
1.785957863E2;-1.332038999E0;-3.194200099E-1;-1.137323976E0
1.786005765E2;-1.324661016E0;-2.669900060E-1;-1.078351974E0
1.786053669E2;-1.289247990E0;-2.151000053E-1;-1.026484013E0
1.786101571E2;-1.180400014E0;-1.732279956E-1;-9.410529733E-1
1.786149473E2;-1.091182947E0;-9.147199988E-2;-8.410660028E-1
1.786197377E2;-1.002400994E0;1.816000044E-2;-7.312999964E-1
1.786245278E2;-8.997420073E-1;1.316419989E-1;-6.428549886E-1
1.786293183E2;-7.142459750E-1;2.013410032E-1;-5.543119907E-1
1.786341084E2;-5.392130017E-1;2.943409979E-1;-4.321570098E-1
1.786388987E2;-3.723489940E-1;4.153699875E-1;-2.620080113E-1
1.786436888E2;-1.826310009E-1;5.190160275E-1;-1.109379977E-1
1.786484793E2;-3.215799853E-2;5.981310010E-1;7.851999998E-2
1.786532694E2;8.881600201E-2;6.647469997E-1;2.441280037E-1
1.786580598E2;1.590580046E-1;7.284049988E-1;4.769079983E-1
1.786628500E2;2.122440040E-1;7.531319857E-1;7.146499753E-1
1.786676402E2;2.294510007E-1;7.601799965E-1;9.311310053E-1
1.786724306E2;2.134899944E-1;7.515550256E-1;1.069046974E0
1.786772208E2;2.263679951E-1;7.225379944E-1;1.212157011E0
1.786820110E2;2.226479948E-1;6.826320291E-1;1.317399979E0
1.786868014E2;1.927720010E-1;6.246600151E-1;1.387166977E0
1.786915916E2;1.797100008E-1;5.509740114E-1;1.423863053E0
1.786963818E2;1.475819945E-1;4.903430045E-1;1.453817964E0
1.787011721E2;1.252229959E-1;4.665589929E-1;1.436400056E0
1.787059623E2;1.245070025E-1;4.006569982E-1;1.433838010E0
1.787107525E2;2.048330009E-1;3.381479979E-1;1.419756055E0
1.787155429E2;3.012090027E-1;2.456309944E-1;1.367758989E0
1.787203331E2;3.992579877E-1;2.019859999E-1;1.297057986E0
1.787251235E2;5.180640221E-1;1.570750028E-1;1.205216050E0
1.787299136E2;6.599379778E-1;1.180329993E-1;1.087463975E0
1.787347039E2;8.271880150E-1;8.733300120E-2;9.246339798E-1
1.787394942E2;9.458100200E-1;5.082400143E-2;7.693629861E-1
1.787442845E2;1.075554967E0;5.178900063E-2;6.694800258E-1
1.787490746E2;1.268715024E0;4.730200022E-2;5.578650236E-1
1.787538650E2;1.403624058E0;3.992899880E-2;3.890239894E-1
1.787586552E2;1.509475946E0;4.658500105E-2;1.366059929E-1
1.787634454E2;1.548522949E0;1.051599998E-2;-7.508400083E-2
1.787682358E2;1.526190042E0;1.115799975E-2;-2.605150044E-1
1.787730260E2;1.535913944E0;-6.078999955E-3;-4.533869922E-1
1.787778161E2;1.499130964E0;-2.390399948E-2;-6.490889788E-1
1.787826065E2;1.347172976E0;-1.795399934E-2;-8.740739822E-1
1.787873968E2;1.185583949E0;1.954999939E-2;-1.138154984E0
1.787921869E2;9.958630204E-1;5.840900168E-2;-1.317145944E0
1.787969773E2;9.212080240E-1;3.526600078E-2;-1.406792045E0
1.788017675E2;8.611959815E-1;3.459800035E-2;-1.474395990E0
1.788065577E2;8.823850155E-1;2.495999914E-3;-1.415084004E0
1.788113480E2;9.868410230E-1;-5.283899978E-2;-1.236421943E0
1.788161383E2;1.100442052E0;-1.735620052E-1;-8.573189974E-1
1.788209287E2;1.199342966E0;-3.259480000E-1;-3.041099906E-1
1.788257189E2;1.250319958E0;-4.604389966E-1;3.876520097E-1
1.788305091E2;1.262804985E0;-5.733590126E-1;1.065230012E0
1.788352994E2;1.141229033E0;-6.611459851E-1;1.745936990E0
1.788400897E2;9.898890257E-1;-8.283060193E-1;2.427506924E0
1.788448800E2;6.913319826E-1;-9.783800244E-1;3.144490957E0
1.788496702E2;3.118749857E-1;-1.076879978E0;3.811161041E0
1.788544604E2;-5.598799884E-2;-1.194813967E0;4.437553883E0
1.788592506E2;-4.083350003E-1;-1.261659980E0;4.839642048E0
1.788640410E2;-6.282359958E-1;-1.326313019E0;5.072733879E0
1.788688312E2;-8.116570115E-1;-1.363158941E0;5.259090900E0
1.788736213E2;-1.030648947E0;-1.332067966E0;5.374857903E0
1.788784117E2;-1.098652959E0;-1.310261965E0;5.487178802E0
1.788832019E2;-1.118808031E0;-1.250534058E0;5.553070068E0
1.788879921E2;-1.105481982E0;-1.206084967E0;5.500790119E0
1.788927825E2;-9.221619964E-1;-1.210827947E0;5.414202213E0
1.788975727E2;-7.388610244E-1;-1.174234033E0;5.204804897E0
1.789023629E2;-5.460219979E-1;-1.110761046E0;4.942025185E0
1.789071533E2;-3.416509926E-1;-1.063495040E0;4.417507172E0
1.789119435E2;-1.113580018E-1;-9.984160066E-1;3.667037010E0
1.789167339E2;2.337030023E-1;-1.058241963E0;2.824460983E0
1.789215240E2;5.214830041E-1;-1.066468954E0;2.069730043E0
1.789263143E2;5.990560055E-1;-9.782999754E-1;1.232277036E0
1.789311046E2;7.039769888E-1;-9.530889988E-1;4.603140056E-1
1.789358949E2;8.886100054E-1;-9.658859968E-1;-2.799760103E-1
1.789406850E2;1.164628029E0;-9.775469899E-1;-1.015179992E0
1.789454754E2;1.469589949E0;-9.752609730E-1;-1.661731005E0
1.789502657E2;1.743417978E0;-9.739140272E-1;-2.180481911E0
1.789550558E2;1.998309016E0;-9.467769861E-1;-2.568002939E0
1.789598462E2;2.184262037E0;-9.317560196E-1;-2.924978971E0
1.789646363E2;2.358969927E0;-9.044529796E-1;-3.241966963E0
1.789694266E2;2.580226898E0;-9.004259706E-1;-3.490345955E0
1.789742170E2;2.788474083E0;-9.001039863E-1;-3.672632933E0
1.789790071E2;2.842844963E0;-8.792619705E-1;-3.805674076E0
1.789837973E2;2.837553978E0;-8.165460229E-1;-3.705001116E0
1.789885877E2;3.040010929E0;-8.768720031E-1;-3.696386099E0
1.789933780E2;3.109457970E0;-8.945279717E-1;-3.681864977E0
1.789981683E2;3.010648012E0;-8.697999716E-1;-3.625391960E0
1.790029586E2;2.952446938E0;-8.533329964E-1;-3.464553118E0
1.790077487E2;2.891705036E0;-8.645129800E-1;-3.216023922E0
1.790125391E2;2.885512114E0;-9.061009884E-1;-3.032927036E0
1.790173294E2;2.821441889E0;-9.614629745E-1;-2.819423914E0
1.790221195E2;2.642180920E0;-9.735890031E-1;-2.580135107E0
1.790269099E2;2.407737017E0;-9.548559785E-1;-2.336448908E0
1.790317001E2;2.142029047E0;-9.800660014E-1;-2.037893057E0
1.790364903E2;1.883391023E0;-9.662129879E-1;-1.764544010E0
1.790412807E2;1.637524962E0;-9.612119794E-1;-1.582044005E0
1.790460709E2;1.434936047E0;-9.417350292E-1;-1.451941013E0
1.790508611E2;1.284477949E0;-9.222739935E-1;-1.369447947E0
1.790556514E2;1.159513950E0;-8.935419917E-1;-1.293805957E0
1.790604417E2;9.764710069E-1;-8.532360196E-1;-1.193838000E0
1.790652320E2;8.330370188E-1;-8.230400085E-1;-1.093489051E0
1.790700222E2;7.266079783E-1;-7.934989929E-1;-9.304860234E-1
1.790748125E2;6.377620101E-1;-7.316079736E-1;-7.669730186E-1
1.790796028E2;5.400769711E-1;-6.902449727E-1;-6.819239855E-1
1.790843930E2;4.810360074E-1;-6.480540037E-1;-5.987169743E-1
1.790891832E2;3.576059937E-1;-5.789369941E-1;-5.628029704E-1
1.790939734E2;2.840789855E-1;-5.426520109E-1;-5.096279979E-1
1.790987638E2;2.124319971E-1;-4.653289914E-1;-5.325130224E-1
1.791035540E2;2.094340026E-1;-4.258300066E-1;-5.094239712E-1
1.791083441E2;1.768639982E-1;-3.358150125E-1;-4.882139862E-1
1.791131345E2;1.693949997E-1;-2.815079987E-1;-5.359719992E-1
1.791179248E2;1.654949933E-1;-2.317000031E-1;-6.048439741E-1
1.791227151E2;1.867640018E-1;-1.887210011E-1;-6.828860044E-1
1.791275053E2;2.115409970E-1;-1.142800003E-1;-7.174429893E-1
1.791322955E2;2.207030058E-1;-3.940299898E-2;-7.540389895E-1
1.791370859E2;2.620750070E-1;2.499999944E-3;-8.142619729E-1
1.791418762E2;2.784200013E-1;4.976100102E-2;-8.286669850E-1
1.791466663E2;3.411059976E-1;1.167989969E-1;-8.092939854E-1
1.791514567E2;4.304049909E-1;1.678660065E-1;-7.634220123E-1
1.791562469E2;4.793989956E-1;2.316650003E-1;-7.389289737E-1
1.791610371E2;4.644730091E-1;3.175140023E-1;-7.093799710E-1
1.791658275E2;5.002549887E-1;4.227829874E-1;-7.202450037E-1
1.791706176E2;6.555430293E-1;4.735629857E-1;-7.309529781E-1
1.791754079E2;7.866809964E-1;5.370029807E-1;-7.894110084E-1
1.791801982E2;8.988389969E-1;5.988979936E-1;-8.740599751E-1
1.791849884E2;9.591050148E-1;6.715639830E-1;-8.556180000E-1
1.791897786E2;9.466689825E-1;7.739570141E-1;-9.207140207E-1
1.791945690E2;9.456250072E-1;8.846510053E-1;-1.009474993E0
1.791993593E2;1.006165981E0;9.681509733E-1;-1.090880990E0
1.792041494E2;1.052109957E0;1.065390944E0;-1.167335033E0
1.792089398E2;1.093376994E0;1.164702058E0;-1.205353975E0
1.792137300E2;1.170608044E0;1.261595964E0;-1.243319035E0
1.792185202E2;1.221896052E0;1.373054981E0;-1.286046028E0
1.792233106E2;1.252465010E0;1.513604045E0;-1.307199001E0
1.792281008E2;1.281564951E0;1.631003022E0;-1.287729979E0
1.792328909E2;1.290197015E0;1.706869006E0;-1.187116027E0
1.792376813E2;1.273849010E0;1.827308059E0;-1.046026945E0
1.792424715E2;1.306571960E0;1.899333000E0;-8.550059795E-1
1.792472617E2;1.273748040E0;1.956622005E0;-6.236540079E-1
1.792520521E2;1.289949059E0;1.973070979E0;-2.969950140E-1
1.792568423E2;1.266599059E0;1.943925977E0;7.946400344E-2
1.792616327E2;1.158341050E0;1.904901981E0;4.602940083E-1
1.792664228E2;9.820389748E-1;1.853330016E0;8.719069958E-1
1.792712131E2;7.356280088E-1;1.769664049E0;1.285701990E0
1.792760035E2;4.525679946E-1;1.700639009E0;1.598013043E0
1.792807936E2;2.401349992E-1;1.573896050E0;1.862615943E0
1.792855838E2;1.711799949E-2;1.434734941E0;2.091557026E0
1.792903742E2;-2.137960047E-1;1.285431027E0;2.375874043E0
1.792951644E2;-4.765050113E-1;1.166324019E0;2.710880041E0
1.792999546E2;-7.566679716E-1;1.019487023E0;3.082326889E0
1.793047450E2;-1.061758041E0;8.993279934E-1;3.569371939E0
1.793095351E2;-1.363608956E0;7.711759806E-1;4.121969223E0
1.793143254E2;-1.610610008E0;7.081140280E-1;4.464964867E0
1.793191155E2;-1.777430058E0;6.641539931E-1;4.478675842E0
1.793239060E2;-1.890841961E0;6.727949977E-1;4.249269962E0
1.793286961E2;-1.845466018E0;7.392870188E-1;3.917911053E0
1.793334865E2;-1.693815947E0;8.212370276E-1;3.582624912E0
1.793382767E2;-1.402351022E0;8.979079723E-1;3.281534910E0
1.793430669E2;-1.047652960E0;9.653959870E-1;3.012037039E0
1.793478573E2;-6.750230193E-1;1.129740953E0;2.740461111E0
1.793526474E2;-2.388689965E-1;1.238384008E0;2.428339005E0
1.793574377E2;2.586860061E-1;1.287665963E0;2.046662092E0
1.793622281E2;7.907419801E-1;1.299803972E0;1.703325987E0
1.793670182E2;1.185287952E0;1.252573013E0;1.481282949E0
1.793718084E2;1.436401010E0;1.128425956E0;1.406522036E0
1.793765988E2;1.538236022E0;9.404969811E-1;1.545863032E0
